sample_ID,data_source,Strains,Medium,Temperature,pert_time,pert_time_unit,pert_id,perturbation_no_concentration,instrument,Yeast_cell_plate,protein_well,split_final,strain_role,chemical_role
B1-2268,WAYB_rep1,DHY210,YNB+CSM+2% galactose,37,240,min,#13,NaCl,CAB,WAY_B-1_P24,E12,train,train,train
B1-2271,WAYB_rep1,CGD,YNB+CSM+2% galactose,37,240,min,#6,CHX,CAB,WAY_B-1_P24,F3,train,train,train
B1-2272,WAYB_rep1,CGD,YNB+CSM+2% galactose,37,240,min,#14,Hydroxyurea,CAB,WAY_B-1_P24,F4,val_chem_only,train,val
B1-2273,WAYB_rep1,BAH,YNB+CSM+2% galactose,37,240,min,#6,CHX,CAB,WAY_B-1_P24,F5,train,train,train
B1-2274,WAYB_rep1,BAH,YNB+CSM+2% galactose,37,240,min,#14,Hydroxyurea,CAB,WAY_B-1_P24,F6,val_chem_only,train,val
B1-2275,WAYB_rep1,BAI,YNB+CSM+2% galactose,37,240,min,#6,CHX,CAB,WAY_B-1_P24,F7,val_strain_only,val,train
B1-2276,WAYB_rep1,BAI,YNB+CSM+2% galactose,37,240,min,#14,Hydroxyurea,CAB,WAY_B-1_P24,F8,val_both,val,val
B1-2277,WAYB_rep1,CEK,YNB+CSM+2% galactose,37,240,min,#6,CHX,CAB,WAY_B-1_P24,F9,train,train,train
B1-2278,WAYB_rep1,CEK,YNB+CSM+2% galactose,37,240,min,#14,Hydroxyurea,CAB,WAY_B-1_P24,F10,val_chem_only,train,val
B1-2279,WAYB_rep1,DHY210,YNB+CSM+2% galactose,37,240,min,#6,CHX,CAB,WAY_B-1_P24,F11,train,train,train
B1-2280,WAYB_rep1,DHY210,YNB+CSM+2% galactose,37,240,min,#14,Hydroxyurea,CAB,WAY_B-1_P24,F12,val_chem_only,train,val
B1-2283,WAYB_rep1,CGD,YNB+CSM+2% galactose,37,240,min,#7,SDS,CAB,WAY_B-1_P24,G3,train,train,train
B1-2284,WAYB_rep1,CGD,YNB+CSM+2% galactose,37,240,min,#15,Sorbitol,CAB,WAY_B-1_P24,G4,train,train,train
B1-2285,WAYB_rep1,BAH,YNB+CSM+2% galactose,37,240,min,#7,SDS,CAB,WAY_B-1_P24,G5,train,train,train
B1-2286,WAYB_rep1,BAH,YNB+CSM+2% galactose,37,240,min,#15,Sorbitol,CAB,WAY_B-1_P24,G6,train,train,train
B1-2287,WAYB_rep1,BAI,YNB+CSM+2% galactose,37,240,min,#7,SDS,CAB,WAY_B-1_P24,G7,val_strain_only,val,train
B1-2288,WAYB_rep1,BAI,YNB+CSM+2% galactose,37,240,min,#15,Sorbitol,CAB,WAY_B-1_P24,G8,val_strain_only,val,train
B1-2289,WAYB_rep1,CEK,YNB+CSM+2% galactose,37,240,min,#7,SDS,CAB,WAY_B-1_P24,G9,train,train,train
B1-2290,WAYB_rep1,CEK,YNB+CSM+2% galactose,37,240,min,#15,Sorbitol,CAB,WAY_B-1_P24,G10,train,train,train
B1-2291,WAYB_rep1,DHY210,YNB+CSM+2% galactose,37,240,min,#7,SDS,CAB,WAY_B-1_P24,G11,train,train,train
B1-2292,WAYB_rep1,DHY210,YNB+CSM+2% galactose,37,240,min,#15,Sorbitol,CAB,WAY_B-1_P24,G12,train,train,train
B1-2296,WAYB_rep1,CGD,YNB+CSM+2% galactose,37,240,min,#16,EDTA,CAB,WAY_B-1_P24,H4,train,train,train
B1-2298,WAYB_rep1,BAH,YNB+CSM+2% galactose,37,240,min,#16,EDTA,CAB,WAY_B-1_P24,H6,train,train,train
B1-2300,WAYB_rep1,BAI,YNB+CSM+2% galactose,37,240,min,#16,EDTA,CAB,WAY_B-1_P24,H8,val_strain_only,val,train
B1-2302,WAYB_rep1,CEK,YNB+CSM+2% galactose,37,240,min,#16,EDTA,CAB,WAY_B-1_P24,H10,train,train,train
B1-2304,WAYB_rep1,DHY210,YNB+CSM+2% galactose,37,240,min,#16,EDTA,CAB,WAY_B-1_P24,H12,train,train,train
B2-3,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,15,min,#1,Water,QE1,WAY_B-2_P1,A3,train,train,train
B2-4,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,15,min,#9,Amphotericin B,QE1,WAY_B-2_P1,A4,val_chem_only,train,val
B2-5,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,15,min,#1,Water,QE1,WAY_B-2_P1,A5,val_time,train,train
B2-6,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,15,min,#9,Amphotericin B,QE1,WAY_B-2_P1,A6,val_chem_only,train,val
B2-7,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,15,min,#1,Water,QE1,WAY_B-2_P1,A7,val_strain_only,val,train
B2-8,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,15,min,#9,Amphotericin B,QE1,WAY_B-2_P1,A8,val_both,val,val
B2-9,WAYB_rep2,CEK,YNB+CSM+2% glucose,30,15,min,#1,Water,QE1,WAY_B-2_P1,A9,train,train,train
B2-10,WAYB_rep2,CEK,YNB+CSM+2% glucose,30,15,min,#9,Amphotericin B,QE1,WAY_B-2_P1,A10,val_chem_only,train,val
B2-11,WAYB_rep2,DHY210,YNB+CSM+2% glucose,30,15,min,#1,Water,QE1,WAY_B-2_P1,A11,train,train,train
B2-12,WAYB_rep2,DHY210,YNB+CSM+2% glucose,30,15,min,#9,Amphotericin B,QE1,WAY_B-2_P1,A12,val_chem_only,train,val
B2-15,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,15,min,#2,EDTA,QE1,WAY_B-2_P1,B3,train,train,train
B2-16,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,15,min,#10,Rapamycin,QE1,WAY_B-2_P1,B4,train,train,train
B2-17,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,15,min,#2,EDTA,QE1,WAY_B-2_P1,B5,train,train,train
B2-18,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,15,min,#10,Rapamycin,QE1,WAY_B-2_P1,B6,train,train,train
B2-19,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,15,min,#2,EDTA,QE1,WAY_B-2_P1,B7,val_strain_only,val,train
B2-20,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,15,min,#10,Rapamycin,QE1,WAY_B-2_P1,B8,val_strain_only,val,train
B2-21,WAYB_rep2,CEK,YNB+CSM+2% glucose,30,15,min,#2,EDTA,QE1,WAY_B-2_P1,B9,train,train,train
B2-22,WAYB_rep2,CEK,YNB+CSM+2% glucose,30,15,min,#10,Rapamycin,QE1,WAY_B-2_P1,B10,train,train,train
B2-23,WAYB_rep2,DHY210,YNB+CSM+2% glucose,30,15,min,#2,EDTA,QE1,WAY_B-2_P1,B11,train,train,train
B2-24,WAYB_rep2,DHY210,YNB+CSM+2% glucose,30,15,min,#10,Rapamycin,QE1,WAY_B-2_P1,B12,train,train,train
B2-28,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,15,min,#11,FCCP,QE1,WAY_B-2_P1,C4,val_chem_only,train,val
B2-30,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,15,min,#11,FCCP,QE1,WAY_B-2_P1,C6,val_chem_only,train,val
B2-32,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,15,min,#11,FCCP,QE1,WAY_B-2_P1,C8,val_both,val,val
B2-34,WAYB_rep2,CEK,YNB+CSM+2% glucose,30,15,min,#11,FCCP,QE1,WAY_B-2_P1,C10,val_chem_only,train,val
B2-36,WAYB_rep2,DHY210,YNB+CSM+2% glucose,30,15,min,#11,FCCP,QE1,WAY_B-2_P1,C12,val_chem_only,train,val
B2-40,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,15,min,#12,DMSO,QE1,WAY_B-2_P1,D4,train,train,train
B2-42,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,15,min,#12,DMSO,QE1,WAY_B-2_P1,D6,train,train,train
B2-44,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,15,min,#12,DMSO,QE1,WAY_B-2_P1,D8,val_strain_only,val,train
B2-46,WAYB_rep2,CEK,YNB+CSM+2% glucose,30,15,min,#12,DMSO,QE1,WAY_B-2_P1,D10,train,train,train
B2-48,WAYB_rep2,DHY210,YNB+CSM+2% glucose,30,15,min,#12,DMSO,QE1,WAY_B-2_P1,D12,train,train,train
B2-51,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,15,min,#5,Cisplatin,QE1,WAY_B-2_P1,E3,train,train,train
B2-52,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,15,min,#13,NaCl,QE1,WAY_B-2_P1,E4,train,train,train
B2-53,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,15,min,#5,Cisplatin,QE1,WAY_B-2_P1,E5,train,train,train
B2-54,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,15,min,#13,NaCl,QE1,WAY_B-2_P1,E6,train,train,train
B2-55,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,15,min,#5,Cisplatin,QE1,WAY_B-2_P1,E7,val_strain_only,val,train
B2-56,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,15,min,#13,NaCl,QE1,WAY_B-2_P1,E8,val_strain_only,val,train
B2-57,WAYB_rep2,CEK,YNB+CSM+2% glucose,30,15,min,#5,Cisplatin,QE1,WAY_B-2_P1,E9,train,train,train
B2-58,WAYB_rep2,CEK,YNB+CSM+2% glucose,30,15,min,#13,NaCl,QE1,WAY_B-2_P1,E10,train,train,train
B2-59,WAYB_rep2,DHY210,YNB+CSM+2% glucose,30,15,min,#5,Cisplatin,QE1,WAY_B-2_P1,E11,train,train,train
B2-60,WAYB_rep2,DHY210,YNB+CSM+2% glucose,30,15,min,#13,NaCl,QE1,WAY_B-2_P1,E12,train,train,train
B2-63,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,15,min,#6,CHX,QE1,WAY_B-2_P1,F3,train,train,train
B2-64,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,15,min,#14,Hydroxyurea,QE1,WAY_B-2_P1,F4,val_chem_only,train,val
B2-65,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,15,min,#6,CHX,QE1,WAY_B-2_P1,F5,train,train,train
B2-66,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,15,min,#14,Hydroxyurea,QE1,WAY_B-2_P1,F6,val_chem_only,train,val
B2-67,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,15,min,#6,CHX,QE1,WAY_B-2_P1,F7,val_strain_only,val,train
B2-68,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,15,min,#14,Hydroxyurea,QE1,WAY_B-2_P1,F8,val_both,val,val
B2-69,WAYB_rep2,CEK,YNB+CSM+2% glucose,30,15,min,#6,CHX,QE1,WAY_B-2_P1,F9,train,train,train
B2-70,WAYB_rep2,CEK,YNB+CSM+2% glucose,30,15,min,#14,Hydroxyurea,QE1,WAY_B-2_P1,F10,val_chem_only,train,val
B2-71,WAYB_rep2,DHY210,YNB+CSM+2% glucose,30,15,min,#6,CHX,QE1,WAY_B-2_P1,F11,train,train,train
B2-72,WAYB_rep2,DHY210,YNB+CSM+2% glucose,30,15,min,#14,Hydroxyurea,QE1,WAY_B-2_P1,F12,val_chem_only,train,val
B2-75,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,15,min,#7,SDS,QE1,WAY_B-2_P1,G3,train,train,train
B2-76,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,15,min,#15,Sorbitol,QE1,WAY_B-2_P1,G4,train,train,train
B2-77,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,15,min,#7,SDS,QE1,WAY_B-2_P1,G5,train,train,train
B2-78,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,15,min,#15,Sorbitol,QE1,WAY_B-2_P1,G6,train,train,train
B2-79,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,15,min,#7,SDS,QE1,WAY_B-2_P1,G7,val_strain_only,val,train
B2-80,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,15,min,#15,Sorbitol,QE1,WAY_B-2_P1,G8,val_strain_only,val,train
B2-81,WAYB_rep2,CEK,YNB+CSM+2% glucose,30,15,min,#7,SDS,QE1,WAY_B-2_P1,G9,train,train,train
B2-82,WAYB_rep2,CEK,YNB+CSM+2% glucose,30,15,min,#15,Sorbitol,QE1,WAY_B-2_P1,G10,train,train,train
B2-83,WAYB_rep2,DHY210,YNB+CSM+2% glucose,30,15,min,#7,SDS,QE1,WAY_B-2_P1,G11,train,train,train
B2-84,WAYB_rep2,DHY210,YNB+CSM+2% glucose,30,15,min,#15,Sorbitol,QE1,WAY_B-2_P1,G12,train,train,train
B2-88,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,15,min,#16,EDTA,QE1,WAY_B-2_P1,H4,train,train,train
B2-90,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,15,min,#16,EDTA,QE1,WAY_B-2_P1,H6,train,train,train
B2-92,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,15,min,#16,EDTA,QE1,WAY_B-2_P1,H8,val_strain_only,val,train
B2-94,WAYB_rep2,CEK,YNB+CSM+2% glucose,30,15,min,#16,EDTA,QE1,WAY_B-2_P1,H10,train,train,train
B2-96,WAYB_rep2,DHY210,YNB+CSM+2% glucose,30,15,min,#16,EDTA,QE1,WAY_B-2_P1,H12,train,train,train
B2-99,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,30,min,#1,Water,QE2,WAY_B-2_P2,A3,train,train,train
B2-100,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,30,min,#9,Amphotericin B,QE2,WAY_B-2_P2,A4,val_chem_only,train,val
B2-101,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,30,min,#1,Water,QE2,WAY_B-2_P2,A5,train,train,train
B2-102,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,30,min,#9,Amphotericin B,QE2,WAY_B-2_P2,A6,val_chem_only,train,val
B2-103,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,30,min,#1,Water,QE2,WAY_B-2_P2,A7,val_strain_only,val,train
B2-104,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,30,min,#9,Amphotericin B,QE2,WAY_B-2_P2,A8,val_both,val,val
B2-105,WAYB_rep2,CEK,YNB+CSM+2% glucose,30,30,min,#1,Water,QE2,WAY_B-2_P2,A9,train,train,train
B2-106,WAYB_rep2,CEK,YNB+CSM+2% glucose,30,30,min,#9,Amphotericin B,QE2,WAY_B-2_P2,A10,val_chem_only,train,val
B2-107,WAYB_rep2,DHY210,YNB+CSM+2% glucose,30,30,min,#1,Water,QE2,WAY_B-2_P2,A11,train,train,train
B2-108,WAYB_rep2,DHY210,YNB+CSM+2% glucose,30,30,min,#9,Amphotericin B,QE2,WAY_B-2_P2,A12,val_chem_only,train,val
B2-111,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,30,min,#2,EDTA,QE2,WAY_B-2_P2,B3,train,train,train
B2-112,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,30,min,#10,Rapamycin,QE2,WAY_B-2_P2,B4,train,train,train
B2-113,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,30,min,#2,EDTA,QE2,WAY_B-2_P2,B5,train,train,train
B2-114,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,30,min,#10,Rapamycin,QE2,WAY_B-2_P2,B6,train,train,train
B2-115,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,30,min,#2,EDTA,QE2,WAY_B-2_P2,B7,val_strain_only,val,train
B2-116,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,30,min,#10,Rapamycin,QE2,WAY_B-2_P2,B8,val_strain_only,val,train
B2-117,WAYB_rep2,CEK,YNB+CSM+2% glucose,30,30,min,#2,EDTA,QE2,WAY_B-2_P2,B9,train,train,train
B2-118,WAYB_rep2,CEK,YNB+CSM+2% glucose,30,30,min,#10,Rapamycin,QE2,WAY_B-2_P2,B10,train,train,train
B2-119,WAYB_rep2,DHY210,YNB+CSM+2% glucose,30,30,min,#2,EDTA,QE2,WAY_B-2_P2,B11,train,train,train
B2-120,WAYB_rep2,DHY210,YNB+CSM+2% glucose,30,30,min,#10,Rapamycin,QE2,WAY_B-2_P2,B12,train,train,train
B2-124,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,30,min,#11,FCCP,QE2,WAY_B-2_P2,C4,val_chem_only,train,val
B2-126,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,30,min,#11,FCCP,QE2,WAY_B-2_P2,C6,val_chem_only,train,val
B2-128,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,30,min,#11,FCCP,QE2,WAY_B-2_P2,C8,val_both,val,val
B2-130,WAYB_rep2,CEK,YNB+CSM+2% glucose,30,30,min,#11,FCCP,QE2,WAY_B-2_P2,C10,val_chem_only,train,val
B2-132,WAYB_rep2,DHY210,YNB+CSM+2% glucose,30,30,min,#11,FCCP,QE2,WAY_B-2_P2,C12,val_chem_only,train,val
B2-136,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,30,min,#12,DMSO,QE2,WAY_B-2_P2,D4,train,train,train
B2-138,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,30,min,#12,DMSO,QE2,WAY_B-2_P2,D6,train,train,train
B2-140,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,30,min,#12,DMSO,QE2,WAY_B-2_P2,D8,val_strain_only,val,train
B2-142,WAYB_rep2,CEK,YNB+CSM+2% glucose,30,30,min,#12,DMSO,QE2,WAY_B-2_P2,D10,train,train,train
B2-144,WAYB_rep2,DHY210,YNB+CSM+2% glucose,30,30,min,#12,DMSO,QE2,WAY_B-2_P2,D12,train,train,train
B2-147,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,30,min,#5,Cisplatin,QE2,WAY_B-2_P2,E3,train,train,train
B2-148,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,30,min,#13,NaCl,QE2,WAY_B-2_P2,E4,train,train,train
B2-149,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,30,min,#5,Cisplatin,QE2,WAY_B-2_P2,E5,train,train,train
B2-150,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,30,min,#13,NaCl,QE2,WAY_B-2_P2,E6,train,train,train
B2-151,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,30,min,#5,Cisplatin,QE2,WAY_B-2_P2,E7,val_strain_only,val,train
B2-152,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,30,min,#13,NaCl,QE2,WAY_B-2_P2,E8,val_strain_only,val,train
B2-153,WAYB_rep2,CEK,YNB+CSM+2% glucose,30,30,min,#5,Cisplatin,QE2,WAY_B-2_P2,E9,train,train,train
B2-154,WAYB_rep2,CEK,YNB+CSM+2% glucose,30,30,min,#13,NaCl,QE2,WAY_B-2_P2,E10,train,train,train
B2-155,WAYB_rep2,DHY210,YNB+CSM+2% glucose,30,30,min,#5,Cisplatin,QE2,WAY_B-2_P2,E11,train,train,train
B2-156,WAYB_rep2,DHY210,YNB+CSM+2% glucose,30,30,min,#13,NaCl,QE2,WAY_B-2_P2,E12,train,train,train
B2-159,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,30,min,#6,CHX,QE2,WAY_B-2_P2,F3,train,train,train
B2-160,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,30,min,#14,Hydroxyurea,QE2,WAY_B-2_P2,F4,val_chem_only,train,val
B2-161,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,30,min,#6,CHX,QE2,WAY_B-2_P2,F5,train,train,train
B2-162,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,30,min,#14,Hydroxyurea,QE2,WAY_B-2_P2,F6,val_chem_only,train,val
B2-164,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,30,min,#14,Hydroxyurea,QE2,WAY_B-2_P2,F8,val_both,val,val
B2-165,WAYB_rep2,CEK,YNB+CSM+2% glucose,30,30,min,#6,CHX,QE2,WAY_B-2_P2,F9,train,train,train
B2-166,WAYB_rep2,CEK,YNB+CSM+2% glucose,30,30,min,#14,Hydroxyurea,QE2,WAY_B-2_P2,F10,val_chem_only,train,val
B2-167,WAYB_rep2,DHY210,YNB+CSM+2% glucose,30,30,min,#6,CHX,QE2,WAY_B-2_P2,F11,train,train,train
B2-168,WAYB_rep2,DHY210,YNB+CSM+2% glucose,30,30,min,#14,Hydroxyurea,QE2,WAY_B-2_P2,F12,val_chem_only,train,val
B2-171,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,30,min,#7,SDS,QE2,WAY_B-2_P2,G3,train,train,train
B2-172,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,30,min,#15,Sorbitol,QE2,WAY_B-2_P2,G4,train,train,train
B2-174,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,30,min,#15,Sorbitol,QE2,WAY_B-2_P2,G6,train,train,train
B2-175,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,30,min,#7,SDS,QE2,WAY_B-2_P2,G7,val_strain_only,val,train
B2-176,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,30,min,#15,Sorbitol,QE2,WAY_B-2_P2,G8,val_strain_only,val,train
B2-177,WAYB_rep2,CEK,YNB+CSM+2% glucose,30,30,min,#7,SDS,QE2,WAY_B-2_P2,G9,train,train,train
B2-178,WAYB_rep2,CEK,YNB+CSM+2% glucose,30,30,min,#15,Sorbitol,QE2,WAY_B-2_P2,G10,train,train,train
B2-179,WAYB_rep2,DHY210,YNB+CSM+2% glucose,30,30,min,#7,SDS,QE2,WAY_B-2_P2,G11,train,train,train
B2-180,WAYB_rep2,DHY210,YNB+CSM+2% glucose,30,30,min,#15,Sorbitol,QE2,WAY_B-2_P2,G12,train,train,train
B2-184,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,30,min,#16,EDTA,QE2,WAY_B-2_P2,H4,train,train,train
B2-186,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,30,min,#16,EDTA,QE2,WAY_B-2_P2,H6,train,train,train
B2-188,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,30,min,#16,EDTA,QE2,WAY_B-2_P2,H8,val_strain_only,val,train
B2-190,WAYB_rep2,CEK,YNB+CSM+2% glucose,30,30,min,#16,EDTA,QE2,WAY_B-2_P2,H10,train,train,train
B2-192,WAYB_rep2,DHY210,YNB+CSM+2% glucose,30,30,min,#16,EDTA,QE2,WAY_B-2_P2,H12,train,train,train
B2-195,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,60,min,#1,Water,QE1,WAY_B-2_P3,A3,train,train,train
B2-196,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,60,min,#9,Amphotericin B,QE1,WAY_B-2_P3,A4,val_chem_only,train,val
B2-197,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,60,min,#1,Water,QE1,WAY_B-2_P3,A5,train,train,train
B2-198,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,60,min,#9,Amphotericin B,QE1,WAY_B-2_P3,A6,val_chem_only,train,val
B2-199,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,60,min,#1,Water,QE1,WAY_B-2_P3,A7,val_strain_only,val,train
B2-200,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,60,min,#9,Amphotericin B,QE1,WAY_B-2_P3,A8,val_both,val,val
B2-201,WAYB_rep2,CEK,YNB+CSM+2% glucose,30,60,min,#1,Water,QE1,WAY_B-2_P3,A9,train,train,train
B2-204,WAYB_rep2,DHY210,YNB+CSM+2% glucose,30,60,min,#9,Amphotericin B,QE1,WAY_B-2_P3,A12,val_chem_only,train,val
B2-207,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,60,min,#2,EDTA,QE1,WAY_B-2_P3,B3,train,train,train
B2-208,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,60,min,#10,Rapamycin,QE1,WAY_B-2_P3,B4,train,train,train
B2-209,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,60,min,#2,EDTA,QE1,WAY_B-2_P3,B5,train,train,train
B2-210,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,60,min,#10,Rapamycin,QE1,WAY_B-2_P3,B6,train,train,train
B2-211,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,60,min,#2,EDTA,QE1,WAY_B-2_P3,B7,val_strain_only,val,train
B2-212,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,60,min,#10,Rapamycin,QE1,WAY_B-2_P3,B8,val_strain_only,val,train
B2-213,WAYB_rep2,CEK,YNB+CSM+2% glucose,30,60,min,#2,EDTA,QE1,WAY_B-2_P3,B9,train,train,train
B2-216,WAYB_rep2,DHY210,YNB+CSM+2% glucose,30,60,min,#10,Rapamycin,QE1,WAY_B-2_P3,B12,train,train,train
B2-220,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,60,min,#11,FCCP,QE1,WAY_B-2_P3,C4,val_chem_only,train,val
B2-222,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,60,min,#11,FCCP,QE1,WAY_B-2_P3,C6,val_chem_only,train,val
B2-224,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,60,min,#11,FCCP,QE1,WAY_B-2_P3,C8,val_both,val,val
B2-228,WAYB_rep2,DHY210,YNB+CSM+2% glucose,30,60,min,#11,FCCP,QE1,WAY_B-2_P3,C12,val_chem_only,train,val
B2-232,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,60,min,#12,DMSO,QE1,WAY_B-2_P3,D4,train,train,train
B2-234,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,60,min,#12,DMSO,QE1,WAY_B-2_P3,D6,train,train,train
B2-236,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,60,min,#12,DMSO,QE1,WAY_B-2_P3,D8,val_strain_only,val,train
B2-240,WAYB_rep2,DHY210,YNB+CSM+2% glucose,30,60,min,#12,DMSO,QE1,WAY_B-2_P3,D12,train,train,train
B2-243,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,60,min,#5,Cisplatin,QE1,WAY_B-2_P3,E3,train,train,train
B2-244,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,60,min,#13,NaCl,QE1,WAY_B-2_P3,E4,train,train,train
B2-245,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,60,min,#5,Cisplatin,QE1,WAY_B-2_P3,E5,train,train,train
B2-246,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,60,min,#13,NaCl,QE1,WAY_B-2_P3,E6,train,train,train
B2-247,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,60,min,#5,Cisplatin,QE1,WAY_B-2_P3,E7,val_strain_only,val,train
B2-248,WAYB_rep2,BAI,YNB+CSM+2% glucose,30,60,min,#13,NaCl,QE1,WAY_B-2_P3,E8,val_strain_only,val,train
B2-249,WAYB_rep2,CEK,YNB+CSM+2% glucose,30,60,min,#5,Cisplatin,QE1,WAY_B-2_P3,E9,train,train,train
B2-252,WAYB_rep2,DHY210,YNB+CSM+2% glucose,30,60,min,#13,NaCl,QE1,WAY_B-2_P3,E12,train,train,train
B2-255,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,60,min,#6,CHX,QE1,WAY_B-2_P3,F3,train,train,train
B2-256,WAYB_rep2,CGD,YNB+CSM+2% glucose,30,60,min,#14,Hydroxyurea,QE1,WAY_B-2_P3,F4,val_chem_only,train,val
B2-257,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,60,min,#6,CHX,QE1,WAY_B-2_P3,F5,train,train,train
B2-258,WAYB_rep2,BAH,YNB+CSM+2% glucose,30,60,min,#14,Hydroxyurea,QE1,WAY_B-2_P3,F6,val_chem_only,train,val
