sample_ID,data_source,Strains,Medium,Temperature,pert_time,pert_time_unit,pert_id,perturbation_no_concentration,instrument,Yeast_cell_plate,protein_well,split_final,strain_role,chemical_role
B1-517,WAYB_rep1,CRD,YNB+CSM+2% glucose,30,240,min,#4,MMS,QE2,WAY_B-1_P6,D1,test_both,test,test
B1-518,WAYB_rep1,CRD,YNB+CSM+2% glucose,30,240,min,#12,DMSO,QE2,WAY_B-1_P6,D2,test_strain_only,test,train
B1-519,WAYB_rep1,CGD,YNB+CSM+2% glucose,30,240,min,#4,MMS,QE2,WAY_B-1_P6,D3,test_chem_only,train,test
B1-521,WAYB_rep1,BAH,YNB+CSM+2% glucose,30,240,min,#4,MMS,QE2,WAY_B-1_P6,D5,test_chem_only,train,test
B1-523,WAYB_rep1,BAI,YNB+CSM+2% glucose,30,240,min,#4,MMS,QE2,WAY_B-1_P6,D7,test_both,val,test
B1-525,WAYB_rep1,CEK,YNB+CSM+2% glucose,30,240,min,#4,MMS,QE2,WAY_B-1_P6,D9,test_chem_only,train,test
B1-527,WAYB_rep1,DHY210,YNB+CSM+2% glucose,30,240,min,#4,MMS,QE2,WAY_B-1_P6,D11,test_chem_only,train,test
B1-529,WAYB_rep1,CRD,YNB+CSM+2% glucose,30,240,min,#5,Cisplatin,QE2,WAY_B-1_P6,E1,test_strain_only,test,train
B1-530,WAYB_rep1,CRD,YNB+CSM+2% glucose,30,240,min,#13,NaCl,QE2,WAY_B-1_P6,E2,test_strain_only,test,train
B1-533,WAYB_rep1,BAH,YNB+CSM+2% glucose,30,240,min,#5,Cisplatin,QE2,WAY_B-1_P6,E5,test_time,train,train
B1-541,WAYB_rep1,CRD,YNB+CSM+2% glucose,30,240,min,#6,CHX,QE2,WAY_B-1_P6,F1,test_strain_only,test,train
B1-542,WAYB_rep1,CRD,YNB+CSM+2% glucose,30,240,min,#14,Hydroxyurea,QE2,WAY_B-1_P6,F2,test_both,test,val
B1-553,WAYB_rep1,CRD,YNB+CSM+2% glucose,30,240,min,#7,SDS,QE2,WAY_B-1_P6,G1,test_strain_only,test,train
B1-554,WAYB_rep1,CRD,YNB+CSM+2% glucose,30,240,min,#15,Sorbitol,QE2,WAY_B-1_P6,G2,test_strain_only,test,train
B1-565,WAYB_rep1,CRD,YNB+CSM+2% glucose,30,240,min,#8,G418,QE2,WAY_B-1_P6,H1,test_both,test,test
B1-566,WAYB_rep1,CRD,YNB+CSM+2% glucose,30,240,min,#16,EDTA,QE2,WAY_B-1_P6,H2,test_strain_only,test,train
B1-567,WAYB_rep1,CGD,YNB+CSM+2% glucose,30,240,min,#8,G418,QE2,WAY_B-1_P6,H3,test_chem_only,train,test
B1-569,WAYB_rep1,BAH,YNB+CSM+2% glucose,30,240,min,#8,G418,QE2,WAY_B-1_P6,H5,test_chem_only,train,test
B1-571,WAYB_rep1,BAI,YNB+CSM+2% glucose,30,240,min,#8,G418,QE2,WAY_B-1_P6,H7,test_both,val,test
B1-573,WAYB_rep1,CEK,YNB+CSM+2% glucose,30,240,min,#8,G418,QE2,WAY_B-1_P6,H9,test_chem_only,train,test
B1-575,WAYB_rep1,DHY210,YNB+CSM+2% glucose,30,240,min,#8,G418,QE2,WAY_B-1_P6,H11,test_chem_only,train,test
B1-577,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,15,min,#1,Water,QE1,WAY_B-1_P7,A1,test_strain_only,test,train
B1-578,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,15,min,#9,Amphotericin B,QE1,WAY_B-1_P7,A2,test_both,test,val
B1-589,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,15,min,#2,EDTA,QE1,WAY_B-1_P7,B1,test_strain_only,test,train
B1-590,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,15,min,#10,Rapamycin,QE1,WAY_B-1_P7,B2,test_strain_only,test,train
B1-601,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,15,min,#3,H2O2,QE1,WAY_B-1_P7,C1,test_both,test,test
B1-602,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,15,min,#11,FCCP,QE1,WAY_B-1_P7,C2,test_both,test,val
B1-603,WAYB_rep1,CGD,YNB+CSM+2% galactose,30,15,min,#3,H2O2,QE1,WAY_B-1_P7,C3,test_chem_only,train,test
B1-605,WAYB_rep1,BAH,YNB+CSM+2% galactose,30,15,min,#3,H2O2,QE1,WAY_B-1_P7,C5,test_chem_only,train,test
B1-607,WAYB_rep1,BAI,YNB+CSM+2% galactose,30,15,min,#3,H2O2,QE1,WAY_B-1_P7,C7,test_both,val,test
B1-609,WAYB_rep1,CEK,YNB+CSM+2% galactose,30,15,min,#3,H2O2,QE1,WAY_B-1_P7,C9,test_chem_only,train,test
B1-611,WAYB_rep1,DHY210,YNB+CSM+2% galactose,30,15,min,#3,H2O2,QE1,WAY_B-1_P7,C11,test_chem_only,train,test
B1-613,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,15,min,#4,MMS,QE1,WAY_B-1_P7,D1,test_both,test,test
B1-614,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,15,min,#12,DMSO,QE1,WAY_B-1_P7,D2,test_strain_only,test,train
B1-615,WAYB_rep1,CGD,YNB+CSM+2% galactose,30,15,min,#4,MMS,QE1,WAY_B-1_P7,D3,test_chem_only,train,test
B1-617,WAYB_rep1,BAH,YNB+CSM+2% galactose,30,15,min,#4,MMS,QE1,WAY_B-1_P7,D5,test_chem_only,train,test
B1-619,WAYB_rep1,BAI,YNB+CSM+2% galactose,30,15,min,#4,MMS,QE1,WAY_B-1_P7,D7,test_both,val,test
B1-621,WAYB_rep1,CEK,YNB+CSM+2% galactose,30,15,min,#4,MMS,QE1,WAY_B-1_P7,D9,test_chem_only,train,test
B1-623,WAYB_rep1,DHY210,YNB+CSM+2% galactose,30,15,min,#4,MMS,QE1,WAY_B-1_P7,D11,test_chem_only,train,test
B1-625,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,15,min,#5,Cisplatin,QE1,WAY_B-1_P7,E1,test_strain_only,test,train
B1-626,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,15,min,#13,NaCl,QE1,WAY_B-1_P7,E2,test_strain_only,test,train
B1-637,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,15,min,#6,CHX,QE1,WAY_B-1_P7,F1,test_strain_only,test,train
B1-638,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,15,min,#14,Hydroxyurea,QE1,WAY_B-1_P7,F2,test_both,test,val
B1-649,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,15,min,#7,SDS,QE1,WAY_B-1_P7,G1,test_strain_only,test,train
B1-650,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,15,min,#15,Sorbitol,QE1,WAY_B-1_P7,G2,test_strain_only,test,train
B1-661,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,15,min,#8,G418,QE1,WAY_B-1_P7,H1,test_both,test,test
B1-662,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,15,min,#16,EDTA,QE1,WAY_B-1_P7,H2,test_strain_only,test,train
B1-663,WAYB_rep1,CGD,YNB+CSM+2% galactose,30,15,min,#8,G418,QE1,WAY_B-1_P7,H3,test_chem_only,train,test
B1-665,WAYB_rep1,BAH,YNB+CSM+2% galactose,30,15,min,#8,G418,QE1,WAY_B-1_P7,H5,test_chem_only,train,test
B1-667,WAYB_rep1,BAI,YNB+CSM+2% galactose,30,15,min,#8,G418,QE1,WAY_B-1_P7,H7,test_both,val,test
B1-669,WAYB_rep1,CEK,YNB+CSM+2% galactose,30,15,min,#8,G418,QE1,WAY_B-1_P7,H9,test_chem_only,train,test
B1-671,WAYB_rep1,DHY210,YNB+CSM+2% galactose,30,15,min,#8,G418,QE1,WAY_B-1_P7,H11,test_chem_only,train,test
B1-673,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,30,min,#1,Water,CAB,WAY_B-1_P8,A1,test_strain_only,test,train
B1-674,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,30,min,#9,Amphotericin B,CAB,WAY_B-1_P8,A2,test_both,test,val
B1-677,WAYB_rep1,BAH,YNB+CSM+2% galactose,30,30,min,#1,Water,CAB,WAY_B-1_P8,A5,test_time,train,train
B1-685,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,30,min,#2,EDTA,CAB,WAY_B-1_P8,B1,test_strain_only,test,train
B1-686,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,30,min,#10,Rapamycin,CAB,WAY_B-1_P8,B2,test_strain_only,test,train
B1-697,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,30,min,#3,H2O2,CAB,WAY_B-1_P8,C1,test_both,test,test
B1-698,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,30,min,#11,FCCP,CAB,WAY_B-1_P8,C2,test_both,test,val
B1-699,WAYB_rep1,CGD,YNB+CSM+2% galactose,30,30,min,#3,H2O2,CAB,WAY_B-1_P8,C3,test_chem_only,train,test
B1-701,WAYB_rep1,BAH,YNB+CSM+2% galactose,30,30,min,#3,H2O2,CAB,WAY_B-1_P8,C5,test_chem_only,train,test
B1-703,WAYB_rep1,BAI,YNB+CSM+2% galactose,30,30,min,#3,H2O2,CAB,WAY_B-1_P8,C7,test_both,val,test
B1-705,WAYB_rep1,CEK,YNB+CSM+2% galactose,30,30,min,#3,H2O2,CAB,WAY_B-1_P8,C9,test_chem_only,train,test
B1-707,WAYB_rep1,DHY210,YNB+CSM+2% galactose,30,30,min,#3,H2O2,CAB,WAY_B-1_P8,C11,test_chem_only,train,test
B1-709,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,30,min,#4,MMS,CAB,WAY_B-1_P8,D1,test_both,test,test
B1-710,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,30,min,#12,DMSO,CAB,WAY_B-1_P8,D2,test_strain_only,test,train
B1-711,WAYB_rep1,CGD,YNB+CSM+2% galactose,30,30,min,#4,MMS,CAB,WAY_B-1_P8,D3,test_chem_only,train,test
B1-713,WAYB_rep1,BAH,YNB+CSM+2% galactose,30,30,min,#4,MMS,CAB,WAY_B-1_P8,D5,test_chem_only,train,test
B1-715,WAYB_rep1,BAI,YNB+CSM+2% galactose,30,30,min,#4,MMS,CAB,WAY_B-1_P8,D7,test_both,val,test
B1-717,WAYB_rep1,CEK,YNB+CSM+2% galactose,30,30,min,#4,MMS,CAB,WAY_B-1_P8,D9,test_chem_only,train,test
B1-719,WAYB_rep1,DHY210,YNB+CSM+2% galactose,30,30,min,#4,MMS,CAB,WAY_B-1_P8,D11,test_chem_only,train,test
B1-721,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,30,min,#5,Cisplatin,CAB,WAY_B-1_P8,E1,test_strain_only,test,train
B1-722,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,30,min,#13,NaCl,CAB,WAY_B-1_P8,E2,test_strain_only,test,train
B1-733,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,30,min,#6,CHX,CAB,WAY_B-1_P8,F1,test_strain_only,test,train
B1-734,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,30,min,#14,Hydroxyurea,CAB,WAY_B-1_P8,F2,test_both,test,val
B1-745,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,30,min,#7,SDS,CAB,WAY_B-1_P8,G1,test_strain_only,test,train
B1-746,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,30,min,#15,Sorbitol,CAB,WAY_B-1_P8,G2,test_strain_only,test,train
B1-757,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,30,min,#8,G418,CAB,WAY_B-1_P8,H1,test_both,test,test
B1-758,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,30,min,#16,EDTA,CAB,WAY_B-1_P8,H2,test_strain_only,test,train
B1-759,WAYB_rep1,CGD,YNB+CSM+2% galactose,30,30,min,#8,G418,CAB,WAY_B-1_P8,H3,test_chem_only,train,test
B1-761,WAYB_rep1,BAH,YNB+CSM+2% galactose,30,30,min,#8,G418,CAB,WAY_B-1_P8,H5,test_chem_only,train,test
B1-763,WAYB_rep1,BAI,YNB+CSM+2% galactose,30,30,min,#8,G418,CAB,WAY_B-1_P8,H7,test_both,val,test
B1-765,WAYB_rep1,CEK,YNB+CSM+2% galactose,30,30,min,#8,G418,CAB,WAY_B-1_P8,H9,test_chem_only,train,test
B1-767,WAYB_rep1,DHY210,YNB+CSM+2% galactose,30,30,min,#8,G418,CAB,WAY_B-1_P8,H11,test_chem_only,train,test
B1-769,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,60,min,#1,Water,QE2,WAY_B-1_P9,A1,test_strain_only,test,train
B1-770,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,60,min,#9,Amphotericin B,QE2,WAY_B-1_P9,A2,test_both,test,val
B1-781,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,60,min,#2,EDTA,QE2,WAY_B-1_P9,B1,test_strain_only,test,train
B1-782,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,60,min,#10,Rapamycin,QE2,WAY_B-1_P9,B2,test_strain_only,test,train
B1-793,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,60,min,#3,H2O2,QE2,WAY_B-1_P9,C1,test_both,test,test
B1-794,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,60,min,#11,FCCP,QE2,WAY_B-1_P9,C2,test_both,test,val
B1-795,WAYB_rep1,CGD,YNB+CSM+2% galactose,30,60,min,#3,H2O2,QE2,WAY_B-1_P9,C3,test_chem_only,train,test
B1-797,WAYB_rep1,BAH,YNB+CSM+2% galactose,30,60,min,#3,H2O2,QE2,WAY_B-1_P9,C5,test_chem_only,train,test
B1-799,WAYB_rep1,BAI,YNB+CSM+2% galactose,30,60,min,#3,H2O2,QE2,WAY_B-1_P9,C7,test_both,val,test
B1-801,WAYB_rep1,CEK,YNB+CSM+2% galactose,30,60,min,#3,H2O2,QE2,WAY_B-1_P9,C9,test_chem_only,train,test
B1-803,WAYB_rep1,DHY210,YNB+CSM+2% galactose,30,60,min,#3,H2O2,QE2,WAY_B-1_P9,C11,test_chem_only,train,test
B1-805,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,60,min,#4,MMS,QE2,WAY_B-1_P9,D1,test_both,test,test
B1-806,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,60,min,#12,DMSO,QE2,WAY_B-1_P9,D2,test_strain_only,test,train
B1-807,WAYB_rep1,CGD,YNB+CSM+2% galactose,30,60,min,#4,MMS,QE2,WAY_B-1_P9,D3,test_chem_only,train,test
B1-809,WAYB_rep1,BAH,YNB+CSM+2% galactose,30,60,min,#4,MMS,QE2,WAY_B-1_P9,D5,test_chem_only,train,test
B1-811,WAYB_rep1,BAI,YNB+CSM+2% galactose,30,60,min,#4,MMS,QE2,WAY_B-1_P9,D7,test_both,val,test
B1-813,WAYB_rep1,CEK,YNB+CSM+2% galactose,30,60,min,#4,MMS,QE2,WAY_B-1_P9,D9,test_chem_only,train,test
B1-815,WAYB_rep1,DHY210,YNB+CSM+2% galactose,30,60,min,#4,MMS,QE2,WAY_B-1_P9,D11,test_chem_only,train,test
B1-817,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,60,min,#5,Cisplatin,QE2,WAY_B-1_P9,E1,test_strain_only,test,train
B1-818,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,60,min,#13,NaCl,QE2,WAY_B-1_P9,E2,test_strain_only,test,train
B1-829,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,60,min,#6,CHX,QE2,WAY_B-1_P9,F1,test_strain_only,test,train
B1-830,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,60,min,#14,Hydroxyurea,QE2,WAY_B-1_P9,F2,test_both,test,val
B1-841,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,60,min,#7,SDS,QE2,WAY_B-1_P9,G1,test_strain_only,test,train
B1-842,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,60,min,#15,Sorbitol,QE2,WAY_B-1_P9,G2,test_strain_only,test,train
B1-853,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,60,min,#8,G418,QE2,WAY_B-1_P9,H1,test_both,test,test
B1-854,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,60,min,#16,EDTA,QE2,WAY_B-1_P9,H2,test_strain_only,test,train
B1-855,WAYB_rep1,CGD,YNB+CSM+2% galactose,30,60,min,#8,G418,QE2,WAY_B-1_P9,H3,test_chem_only,train,test
B1-857,WAYB_rep1,BAH,YNB+CSM+2% galactose,30,60,min,#8,G418,QE2,WAY_B-1_P9,H5,test_chem_only,train,test
B1-859,WAYB_rep1,BAI,YNB+CSM+2% galactose,30,60,min,#8,G418,QE2,WAY_B-1_P9,H7,test_both,val,test
B1-861,WAYB_rep1,CEK,YNB+CSM+2% galactose,30,60,min,#8,G418,QE2,WAY_B-1_P9,H9,test_chem_only,train,test
B1-863,WAYB_rep1,DHY210,YNB+CSM+2% galactose,30,60,min,#8,G418,QE2,WAY_B-1_P9,H11,test_chem_only,train,test
B1-895,WAYB_rep1,BAI,YNB+CSM+2% galactose,30,90,min,#3,H2O2,QE1,WAY_B-1_P10,C7,test_both,val,test
B1-897,WAYB_rep1,CEK,YNB+CSM+2% galactose,30,90,min,#3,H2O2,QE1,WAY_B-1_P10,C9,test_chem_only,train,test
B1-899,WAYB_rep1,DHY210,YNB+CSM+2% galactose,30,90,min,#3,H2O2,QE1,WAY_B-1_P10,C11,test_chem_only,train,test
B1-907,WAYB_rep1,BAI,YNB+CSM+2% galactose,30,90,min,#4,MMS,QE1,WAY_B-1_P10,D7,test_both,val,test
B1-909,WAYB_rep1,CEK,YNB+CSM+2% galactose,30,90,min,#4,MMS,QE1,WAY_B-1_P10,D9,test_chem_only,train,test
B1-911,WAYB_rep1,DHY210,YNB+CSM+2% galactose,30,90,min,#4,MMS,QE1,WAY_B-1_P10,D11,test_chem_only,train,test
B1-955,WAYB_rep1,BAI,YNB+CSM+2% galactose,30,90,min,#8,G418,QE1,WAY_B-1_P10,H7,test_both,val,test
B1-957,WAYB_rep1,CEK,YNB+CSM+2% galactose,30,90,min,#8,G418,QE1,WAY_B-1_P10,H9,test_chem_only,train,test
B1-959,WAYB_rep1,DHY210,YNB+CSM+2% galactose,30,90,min,#8,G418,QE1,WAY_B-1_P10,H11,test_chem_only,train,test
B1-961,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,120,min,#1,Water,CAB,WAY_B-1_P11,A1,test_strain_only,test,train
B1-962,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,120,min,#9,Amphotericin B,CAB,WAY_B-1_P11,A2,test_both,test,val
B1-973,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,120,min,#2,EDTA,CAB,WAY_B-1_P11,B1,test_strain_only,test,train
B1-974,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,120,min,#10,Rapamycin,CAB,WAY_B-1_P11,B2,test_strain_only,test,train
B1-985,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,120,min,#3,H2O2,CAB,WAY_B-1_P11,C1,test_both,test,test
B1-986,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,120,min,#11,FCCP,CAB,WAY_B-1_P11,C2,test_both,test,val
B1-987,WAYB_rep1,CGD,YNB+CSM+2% galactose,30,120,min,#3,H2O2,CAB,WAY_B-1_P11,C3,test_chem_only,train,test
B1-989,WAYB_rep1,BAH,YNB+CSM+2% galactose,30,120,min,#3,H2O2,CAB,WAY_B-1_P11,C5,test_chem_only,train,test
B1-991,WAYB_rep1,BAI,YNB+CSM+2% galactose,30,120,min,#3,H2O2,CAB,WAY_B-1_P11,C7,test_both,val,test
B1-993,WAYB_rep1,CEK,YNB+CSM+2% galactose,30,120,min,#3,H2O2,CAB,WAY_B-1_P11,C9,test_chem_only,train,test
B1-995,WAYB_rep1,DHY210,YNB+CSM+2% galactose,30,120,min,#3,H2O2,CAB,WAY_B-1_P11,C11,test_chem_only,train,test
B1-997,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,120,min,#4,MMS,CAB,WAY_B-1_P11,D1,test_both,test,test
B1-998,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,120,min,#12,DMSO,CAB,WAY_B-1_P11,D2,test_strain_only,test,train
B1-999,WAYB_rep1,CGD,YNB+CSM+2% galactose,30,120,min,#4,MMS,CAB,WAY_B-1_P11,D3,test_chem_only,train,test
B1-1001,WAYB_rep1,BAH,YNB+CSM+2% galactose,30,120,min,#4,MMS,CAB,WAY_B-1_P11,D5,test_chem_only,train,test
B1-1003,WAYB_rep1,BAI,YNB+CSM+2% galactose,30,120,min,#4,MMS,CAB,WAY_B-1_P11,D7,test_both,val,test
B1-1005,WAYB_rep1,CEK,YNB+CSM+2% galactose,30,120,min,#4,MMS,CAB,WAY_B-1_P11,D9,test_chem_only,train,test
B1-1007,WAYB_rep1,DHY210,YNB+CSM+2% galactose,30,120,min,#4,MMS,CAB,WAY_B-1_P11,D11,test_chem_only,train,test
B1-1009,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,120,min,#5,Cisplatin,CAB,WAY_B-1_P11,E1,test_strain_only,test,train
B1-1010,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,120,min,#13,NaCl,CAB,WAY_B-1_P11,E2,test_strain_only,test,train
B1-1021,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,120,min,#6,CHX,CAB,WAY_B-1_P11,F1,test_strain_only,test,train
B1-1022,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,120,min,#14,Hydroxyurea,CAB,WAY_B-1_P11,F2,test_both,test,val
B1-1023,WAYB_rep1,CGD,YNB+CSM+2% galactose,30,120,min,#6,CHX,CAB,WAY_B-1_P11,F3,test_time,train,train
B1-1033,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,120,min,#7,SDS,CAB,WAY_B-1_P11,G1,test_strain_only,test,train
B1-1034,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,120,min,#15,Sorbitol,CAB,WAY_B-1_P11,G2,test_strain_only,test,train
B1-1045,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,120,min,#8,G418,CAB,WAY_B-1_P11,H1,test_both,test,test
B1-1046,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,120,min,#16,EDTA,CAB,WAY_B-1_P11,H2,test_strain_only,test,train
B1-1047,WAYB_rep1,CGD,YNB+CSM+2% galactose,30,120,min,#8,G418,CAB,WAY_B-1_P11,H3,test_chem_only,train,test
B1-1049,WAYB_rep1,BAH,YNB+CSM+2% galactose,30,120,min,#8,G418,CAB,WAY_B-1_P11,H5,test_chem_only,train,test
B1-1051,WAYB_rep1,BAI,YNB+CSM+2% galactose,30,120,min,#8,G418,CAB,WAY_B-1_P11,H7,test_both,val,test
B1-1053,WAYB_rep1,CEK,YNB+CSM+2% galactose,30,120,min,#8,G418,CAB,WAY_B-1_P11,H9,test_chem_only,train,test
B1-1055,WAYB_rep1,DHY210,YNB+CSM+2% galactose,30,120,min,#8,G418,CAB,WAY_B-1_P11,H11,test_chem_only,train,test
B1-1057,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,240,min,#1,Water,QE2,WAY_B-1_P12,A1,test_strain_only,test,train
B1-1058,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,240,min,#9,Amphotericin B,QE2,WAY_B-1_P12,A2,test_both,test,val
B1-1069,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,240,min,#2,EDTA,QE2,WAY_B-1_P12,B1,test_strain_only,test,train
B1-1070,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,240,min,#10,Rapamycin,QE2,WAY_B-1_P12,B2,test_strain_only,test,train
B1-1074,WAYB_rep1,BAH,YNB+CSM+2% galactose,30,240,min,#10,Rapamycin,QE2,WAY_B-1_P12,B6,test_time,train,train
B1-1081,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,240,min,#3,H2O2,QE2,WAY_B-1_P12,C1,test_both,test,test
B1-1082,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,240,min,#11,FCCP,QE2,WAY_B-1_P12,C2,test_both,test,val
B1-1083,WAYB_rep1,CGD,YNB+CSM+2% galactose,30,240,min,#3,H2O2,QE2,WAY_B-1_P12,C3,test_chem_only,train,test
B1-1085,WAYB_rep1,BAH,YNB+CSM+2% galactose,30,240,min,#3,H2O2,QE2,WAY_B-1_P12,C5,test_chem_only,train,test
B1-1087,WAYB_rep1,BAI,YNB+CSM+2% galactose,30,240,min,#3,H2O2,QE2,WAY_B-1_P12,C7,test_both,val,test
B1-1089,WAYB_rep1,CEK,YNB+CSM+2% galactose,30,240,min,#3,H2O2,QE2,WAY_B-1_P12,C9,test_chem_only,train,test
B1-1091,WAYB_rep1,DHY210,YNB+CSM+2% galactose,30,240,min,#3,H2O2,QE2,WAY_B-1_P12,C11,test_chem_only,train,test
B1-1093,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,240,min,#4,MMS,QE2,WAY_B-1_P12,D1,test_both,test,test
B1-1094,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,240,min,#12,DMSO,QE2,WAY_B-1_P12,D2,test_strain_only,test,train
B1-1095,WAYB_rep1,CGD,YNB+CSM+2% galactose,30,240,min,#4,MMS,QE2,WAY_B-1_P12,D3,test_chem_only,train,test
B1-1097,WAYB_rep1,BAH,YNB+CSM+2% galactose,30,240,min,#4,MMS,QE2,WAY_B-1_P12,D5,test_chem_only,train,test
B1-1099,WAYB_rep1,BAI,YNB+CSM+2% galactose,30,240,min,#4,MMS,QE2,WAY_B-1_P12,D7,test_both,val,test
B1-1101,WAYB_rep1,CEK,YNB+CSM+2% galactose,30,240,min,#4,MMS,QE2,WAY_B-1_P12,D9,test_chem_only,train,test
B1-1103,WAYB_rep1,DHY210,YNB+CSM+2% galactose,30,240,min,#4,MMS,QE2,WAY_B-1_P12,D11,test_chem_only,train,test
B1-1105,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,240,min,#5,Cisplatin,QE2,WAY_B-1_P12,E1,test_strain_only,test,train
B1-1106,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,240,min,#13,NaCl,QE2,WAY_B-1_P12,E2,test_strain_only,test,train
B1-1117,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,240,min,#6,CHX,QE2,WAY_B-1_P12,F1,test_strain_only,test,train
B1-1118,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,240,min,#14,Hydroxyurea,QE2,WAY_B-1_P12,F2,test_both,test,val
B1-1129,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,240,min,#7,SDS,QE2,WAY_B-1_P12,G1,test_strain_only,test,train
B1-1130,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,240,min,#15,Sorbitol,QE2,WAY_B-1_P12,G2,test_strain_only,test,train
B1-1141,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,240,min,#8,G418,QE2,WAY_B-1_P12,H1,test_both,test,test
B1-1142,WAYB_rep1,CRD,YNB+CSM+2% galactose,30,240,min,#16,EDTA,QE2,WAY_B-1_P12,H2,test_strain_only,test,train
B1-1143,WAYB_rep1,CGD,YNB+CSM+2% galactose,30,240,min,#8,G418,QE2,WAY_B-1_P12,H3,test_chem_only,train,test
B1-1145,WAYB_rep1,BAH,YNB+CSM+2% galactose,30,240,min,#8,G418,QE2,WAY_B-1_P12,H5,test_chem_only,train,test
B1-1147,WAYB_rep1,BAI,YNB+CSM+2% galactose,30,240,min,#8,G418,QE2,WAY_B-1_P12,H7,test_both,val,test
B1-1149,WAYB_rep1,CEK,YNB+CSM+2% galactose,30,240,min,#8,G418,QE2,WAY_B-1_P12,H9,test_chem_only,train,test
